timestamp,ax,ay,az,gx,gy,gz
27.42,-0.045,0.011,1.0,7.186,9.008,6.585
27.44,-0.125,-0.079,0.927,-0.758,-0.028,3.968
27.46,-0.128,0.008,1.063,0.526,6.851,0.732
27.48,-0.17,-0.115,1.009,-9.924,5.702,2.506
27.5,0.161,0.198,0.96,2.614,-9.155,-1.929
27.52,0.125,-0.125,1.053,-2.062,-0.49,-2.19
27.54,-0.17,0.197,0.957,-6.314,6.622,-6.216
27.56,-0.105,0.074,0.946,-8.798,-5.8,-4.087
27.58,0.172,-0.062,1.063,-1.568,4.328,4.062
27.6,-0.138,0.172,1.064,-7.758,-2.056,-3.504
27.62,-0.055,0.183,1.123,6.682,8.388,1.592
27.64,0.101,-0.141,1.159,9.77,6.147,1.183
27.66,-0.079,-0.01,1.181,-9.792,7.248,1.52
27.68,-0.025,-0.097,0.824,-6.593,-6.679,-3.83
27.7,0.152,-0.105,1.02,-2.689,2.151,3.906
27.72,0.198,-0.132,1.104,0.192,8.079,2.895
27.74,-0.019,-0.066,0.911,-5.664,-0.649,5.182
27.76,0.174,-0.132,1.047,6.435,8.107,-1.392
27.78,0.05,0.112,0.805,8.311,3.56,-5.452
27.8,0.155,-0.061,1.074,9.635,-9.922,-1.468
27.82,0.051,0.033,1.106,4.753,-4.922,-2.43
27.84,0.153,-0.054,1.125,-3.751,6.57,-5.513
27.86,0.066,0.122,0.891,-4.269,2.411,-2.685
27.88,-0.001,-0.174,0.909,0.07,2.935,-6.3
27.9,-0.143,-0.048,1.017,-6.357,6.648,4.244
27.92,-0.049,-0.152,1.18,8.949,-8.208,-4.74
27.94,0.116,-0.139,1.133,7.611,2.475,-8.635
27.96,-0.008,0.059,0.974,-9.826,-0.579,1.439
27.98,-0.043,0.197,1.082,-1.865,0.118,-4.336
28.0,0.074,0.04,1.083,-8.087,8.066,4.365
28.02,0.08,-0.182,0.919,-6.353,-4.406,4.469
28.04,-0.065,-0.097,0.9,2.948,-5.377,8.011
28.06,-0.138,-0.176,0.875,0.981,0.311,3.376
28.08,-0.17,0.124,0.844,-9.564,-8.976,-7.481
28.1,-0.059,0.012,1.104,-3.434,-0.99,-2.829
28.12,-0.1,-0.133,0.848,-0.368,-6.226,3.626
28.14,0.027,0.168,1.01,4.637,7.857,2.451
28.16,0.041,0.167,1.004,7.142,5.262,2.572
28.18,-0.125,-0.145,1.166,-3.831,2.156,-5.468
28.2,0.13,0.066,1.031,-1.422,2.723,1.28
28.22,0.017,-0.103,0.879,3.756,6.693,8.118
28.24,-0.058,0.05,1.008,-4.323,-2.674,7.198
28.26,0.096,0.045,0.957,2.931,-0.176,-5.749
28.28,0.1,0.116,1.014,0.117,-1.403,3.803
28.3,-0.022,-0.11,1.197,-7.457,4.444,-6.252
28.32,-0.188,-0.05,0.886,1.402,-4.721,-9.961
28.34,0.014,0.161,0.985,-9.508,-9.087,2.901
28.36,-0.033,-0.012,0.953,9.628,1.837,-3.704
28.38,0.129,-0.02,0.959,3.485,3.318,1.545
28.4,-0.046,0.034,1.012,4.247,1.852,-0.865
28.42,0.173,0.177,0.862,-1.197,-6.958,-3.012
28.44,-0.162,0.08,0.82,9.163,-0.546,2.217
28.46,-0.069,0.196,0.824,7.713,-4.345,7.013
28.48,0.153,0.005,0.911,5.085,5.102,8.335
28.5,0.174,0.055,1.172,-6.459,8.865,-5.776
28.52,0.071,0.18,0.911,-7.665,-5.926,9.156
28.54,0.023,0.058,0.833,9.364,-0.183,-1.711
28.56,0.169,0.081,1.061,5.315,2.923,-9.887
28.58,0.125,-0.017,1.081,5.058,4.285,-1.606
28.6,0.169,-0.171,0.865,6.805,-8.162,-5.147
28.62,-0.086,-0.069,1.006,9.119,6.234,7.342
28.64,0.151,-0.189,1.054,5.415,-4.009,-2.57
28.66,0.149,0.012,1.118,-9.207,1.24,7.184
28.68,0.145,0.081,1.194,-8.086,-2.806,0.577
28.7,0.002,0.102,0.978,7.995,0.961,0.304
28.72,-0.128,0.009,0.943,-0.237,4.833,6.576
28.74,-0.063,0.076,1.118,-1.611,-4.172,4.637
28.76,0.056,-0.179,0.883,0.09,3.718,1.829
28.78,0.16,-0.038,0.86,-7.593,-0.514,-8.393
28.8,-0.126,0.115,0.822,-0.171,-5.552,0.242
28.82,-0.029,0.174,1.083,3.589,-8.438,8.76
28.84,0.142,0.059,1.071,-6.159,0.447,-9.657
28.86,-0.001,0.062,0.905,9.617,-4.512,-9.612
28.88,-0.018,-0.008,0.897,2.14,-6.854,3.137
28.9,0.066,-0.067,0.802,-4.092,-9.668,3.322
28.92,0.167,0.02,1.014,4.589,2.904,-1.332
28.94,0.039,0.144,1.166,-4.264,2.287,-5.009
28.96,-0.025,-0.051,1.086,-7.19,9.67,-3.372
28.98,0.057,-0.186,0.923,9.998,6.708,-5.323
29.0,0.057,0.002,0.914,-6.661,-1.039,-0.259
29.02,-0.108,-0.169,1.019,-8.371,4.441,-9.507
29.04,-0.056,0.087,1.012,-3.939,6.484,-6.523
29.06,0.102,0.133,1.007,8.503,8.637,8.429
29.08,0.045,-0.003,1.151,0.436,-6.681,-3.314
29.1,0.041,-0.163,0.943,0.369,-0.834,-3.422
29.12,0.077,-0.027,1.175,8.036,2.851,-3.876
29.14,-0.11,-0.058,0.87,-3.564,-8.512,4.907
29.16,0.023,0.048,0.907,-2.723,9.195,-8.685
29.18,0.159,0.04,1.066,-5.338,-5.046,2.154
29.2,0.192,0.194,0.834,1.596,5.959,3.414
29.22,-0.126,0.164,0.826,2.206,-1.803,-7.125
29.24,0.085,-0.147,0.941,-4.733,4.26,0.111
29.26,0.14,0.108,0.975,9.698,5.406,-9.264
29.28,-0.196,0.112,1.099,5.938,-1.909,2.066
29.3,-0.163,-0.045,1.067,3.943,-0.839,8.762
29.32,-0.068,0.055,1.09,4.287,3.332,-5.178
29.34,-0.064,0.112,0.855,-2.903,4.687,-7.221
29.36,-0.045,-0.12,0.834,-1.585,0.438,1.557
29.38,0.11,-0.074,0.827,3.302,9.142,-6.233
29.4,0.048,-0.151,0.964,5.91,-5.715,-9.072
29.42,-0.176,0.18,0.943,0.634,-9.808,-9.374
29.44,0.036,0.155,1.003,2.863,4.703,-3.153
29.46,0.196,0.145,1.174,8.089,-1.901,-7.805
29.48,0.069,-0.156,0.899,9.405,-9.341,2.16
29.5,-0.111,0.152,1.017,-5.083,6.365,6.045
29.52,-0.112,0.056,0.971,7.194,0.205,-5.477
29.54,0.042,-0.017,0.957,3.746,4.244,-8.533
29.56,-0.155,0.071,1.145,-9.69,-6.253,9.525
29.58,-0.033,0.132,0.999,-7.921,-0.712,1.075
29.6,0.046,-0.053,1.128,-2.984,-6.261,6.888
29.62,0.073,0.089,0.805,-6.068,-8.041,9.207
29.64,0.132,0.057,0.933,6.611,0.473,-8.111
29.66,0.112,-0.04,0.912,-9.085,4.827,-7.635
29.68,0.023,0.093,1.039,4.165,0.785,9.605
29.7,-0.193,-0.195,1.056,6.541,8.383,4.147
29.72,-0.143,0.124,0.859,-9.279,-8.927,5.152
29.74,-0.112,-0.038,0.93,-5.972,6.878,0.061
29.76,0.033,-0.125,1.168,6.272,-0.558,0.798
29.78,-0.142,0.162,1.001,-3.328,-1.063,-0.142
29.8,-0.129,-0.039,1.057,5.749,-5.308,8.226
29.82,0.105,0.049,1.1,1.446,7.671,6.605
29.84,0.108,-0.157,0.91,1.12,3.347,6.587
29.86,-0.026,0.089,0.84,2.019,-5.967,4.675
29.88,-0.007,0.17,1.067,-7.744,1.448,-8.282
29.9,0.111,-0.077,0.811,-2.293,9.089,5.892
29.92,-0.09,-0.082,0.904,2.562,4.746,1.196
29.94,0.197,0.116,0.906,7.626,-5.094,-6.072
29.96,0.199,0.153,1.014,-1.043,-3.092,3.801
29.98,-0.183,0.075,0.802,-0.012,3.836,8.352
30.0,0.196,-0.055,1.193,-6.04,-7.801,9.618
30.02,-0.095,0.197,0.819,-7.397,-4.177,-6.461
30.04,-0.074,0.094,1.159,-2.593,1.897,-7.358
30.06,0.096,0.064,0.959,-6.979,-7.796,-6.11
30.08,0.006,-0.152,0.963,6.355,7.861,3.127
30.1,-0.043,-0.145,1.066,9.935,3.121,-6.741
30.12,0.186,-0.123,0.916,0.654,-5.145,-5.441
30.14,-0.102,0.175,0.824,3.238,5.646,-6.483
30.16,-0.099,-0.06,0.848,-6.158,5.677,-2.925
30.18,-0.142,0.1,0.945,2.13,-4.943,-3.751
30.2,-0.17,-0.178,0.85,-3.51,-7.847,-6.365
30.22,-0.162,0.193,0.839,-8.429,9.695,3.057
30.24,0.198,-0.111,1.134,-1.969,-1.071,5.233
30.26,0.053,-0.188,0.874,-4.88,6.437,-1.16
30.28,0.199,0.096,0.979,1.651,-1.208,-0.882
30.3,0.051,-0.147,0.848,4.397,6.081,-7.791
30.32,-0.041,0.145,0.996,-5.977,-0.705,9.359
30.34,0.194,0.167,1.153,-7.471,-3.75,0.011
30.36,-0.157,-0.114,0.908,6.453,1.323,6.904
30.38,0.109,0.131,0.949,1.33,5.705,-7.218
30.4,0.023,-0.168,1.033,-3.58,-8.484,-0.363
30.42,0.126,0.166,1.035,-7.81,-7.522,-6.594
30.44,-0.119,-0.12,0.897,-7.358,3.981,-9.096
30.46,0.029,-0.084,0.865,5.429,0.42,-0.044
30.48,0.104,-0.019,0.966,-8.704,1.73,-0.961
30.5,-0.159,0.141,0.96,5.741,4.171,9.447
30.52,-0.006,0.057,1.138,-7.079,0.53,-5.717
30.54,-0.069,-0.111,1.143,-8.142,4.918,-6.074
30.56,0.049,-0.027,1.08,8.624,0.416,4.883
30.58,0.156,0.196,0.836,7.823,8.176,3.542
30.6,0.094,-0.151,0.925,-3.378,0.171,-9.987
30.62,0.145,-0.156,1.166,-7.749,-0.557,6.785
30.64,-0.14,0.085,0.956,-1.222,7.607,5.367
30.66,0.055,0.14,1.172,7.559,6.875,9.345
30.68,0.133,0.078,1.03,-3.907,-8.227,9.388
30.7,-0.017,0.109,0.933,4.902,-9.244,-9.893
30.72,-0.149,-0.17,1.007,-3.287,-8.767,9.781
30.74,0.15,0.05,0.837,-5.23,-3.198,-5.006
30.76,-0.084,0.095,0.994,-3.475,-8.601,6.774
30.78,0.098,0.167,1.148,-5.786,-4.128,-0.272
30.8,0.005,-0.122,0.91,0.398,-5.658,2.314
30.82,0.031,-0.082,1.063,-2.639,6.255,-4.1
30.84,-0.02,0.032,1.051,7.726,3.227,-3.474
30.86,-0.183,-0.131,1.187,8.63,3.052,-0.701
30.88,0.006,0.086,1.106,-9.656,-7.643,9.201
30.9,0.197,0.023,0.841,2.082,4.869,8.883
30.92,0.045,-0.106,0.873,-8.37,-3.429,-1.122
30.94,-0.138,-0.179,0.951,-4.775,-7.598,2.464
30.96,0.096,-0.074,0.805,-1.307,7.436,-5.43
30.98,0.039,-0.13,1.007,7.267,-2.081,9.387
31.0,0.145,-0.118,0.923,6.859,-5.23,-4.234
31.02,-0.065,-0.13,0.875,-4.16,-8.159,-0.735
31.04,-0.002,0.171,0.924,7.163,8.653,-1.732
31.06,-0.146,0.171,1.091,-7.899,-7.882,2.785
31.08,-0.084,0.084,0.903,6.461,-5.634,-9.311
31.1,-0.161,-0.157,1.032,-2.15,0.194,6.843
31.12,-0.117,-0.06,1.119,-7.912,-2.208,3.354
31.14,-0.024,-0.02,1.015,2.615,-0.121,-5.772
31.16,-0.04,0.007,0.937,-5.096,0.144,6.585
31.18,-0.191,0.113,1.021,6.305,3.954,0.658
31.2,0.035,-0.162,0.821,3.578,5.453,4.111
31.22,0.02,-0.025,0.814,-7.696,9.464,9.945
31.24,-0.073,-0.108,0.956,3.729,-3.532,-2.855
31.26,0.085,-0.047,0.804,2.811,3.582,3.301
31.28,-0.182,0.05,0.836,-3.039,7.922,-8.743
31.3,0.063,0.057,1.068,8.718,1.542,-7.77
31.32,0.154,0.186,1.188,-1.271,-2.025,-7.794
31.34,0.066,0.128,0.832,-1.408,-1.599,-4.535
31.36,0.134,0.175,1.179,-7.793,-1.342,7.511
31.38,-0.133,0.18,1.071,-9.047,6.453,-8.955
31.4,0.006,-0.126,0.855,8.507,-7.866,5.266
31.42,-0.091,-0.103,1.062,-5.404,-6.234,7.674
31.44,-0.181,0.174,1.166,-6.086,4.016,-9.319
31.46,-0.096,-0.039,0.877,3.38,0.576,3.722
31.48,-0.057,-0.039,0.933,-8.093,4.025,4.226
31.5,0.178,0.076,0.897,-2.155,4.999,-1.452
31.52,0.038,-0.06,1.135,6.571,6.197,5.262
31.54,0.079,0.113,1.012,6.907,4.34,9.24
31.56,-0.086,0.071,0.816,9.433,7.052,0.904
31.58,0.025,0.08,0.896,-1.249,3.033,6.428
31.6,0.176,0.026,0.989,-7.082,0.98,3.564
31.62,0.106,-0.088,1.147,-9.188,2.221,5.823
31.64,0.104,-0.008,0.886,-7.139,-4.384,-5.457
31.66,-0.022,0.075,1.059,-1.007,-7.605,-3.08
31.68,0.084,-0.173,0.931,6.618,-1.134,-5.278
31.7,0.109,-0.176,0.841,-0.233,8.824,-4.118
31.72,0.026,-0.04,0.912,9.316,-1.121,9.19
31.74,0.014,-0.067,1.05,9.453,-3.554,4.826
31.76,-0.034,-0.13,1.06,1.903,-8.462,-4.91
31.78,-0.018,-0.104,0.854,5.886,-8.785,9.245
31.8,-0.146,0.05,1.103,7.011,5.167,-2.833
31.82,-0.171,0.165,0.813,-4.288,1.291,7.92
31.84,0.084,0.031,1.08,7.436,6.307,-0.819
31.86,-0.052,0.173,1.102,-3.561,4.172,1.325
31.88,0.021,-0.001,1.141,7.876,-6.797,0.406
31.9,0.129,0.172,0.984,-7.601,-6.159,6.898
31.92,-0.184,0.149,0.837,-4.324,6.448,-3.12
31.94,-0.001,0.179,1.123,-8.331,-6.252,0.413
31.96,-0.101,0.175,0.873,4.958,3.587,0.24
31.98,-0.176,-0.133,0.821,-5.564,-9.721,2.706
32.0,-0.097,-0.033,0.877,7.086,2.623,1.519
32.02,-0.16,0.092,0.917,5.304,-0.867,0.35
32.04,0.104,0.001,1.164,-3.401,8.12,4.856
32.06,0.176,0.006,1.061,8.965,3.759,-1.496
32.08,-0.11,0.037,0.973,-6.653,-8.684,6.714
32.1,0.114,0.104,0.88,2.464,0.084,3.496
32.12,-0.083,-0.057,0.978,9.644,3.62,-2.263
32.14,0.034,-0.051,0.88,8.872,-2.715,7.548
32.16,0.014,-0.02,0.959,8.872,9.136,9.105
32.18,0.199,0.121,0.855,2.552,-2.541,4.42
32.2,-0.126,-0.117,1.069,-1.225,6.179,-8.376
32.22,-0.122,-0.108,0.965,-0.291,-1.269,-6.19
32.24,-0.009,0.037,1.074,-7.332,-3.65,9.775
32.26,-0.053,0.117,0.954,-7.436,-4.647,3.957
32.28,0.122,-0.183,0.852,-8.34,-2.147,-9.009
32.3,0.146,-0.074,0.961,3.621,-1.261,-3.261
32.32,-0.089,0.193,0.96,1.208,-6.253,-0.886
32.34,-0.116,-0.168,0.99,6.963,-0.738,6.371
32.36,-0.123,0.188,1.066,3.021,-4.56,9.24
32.38,-0.117,-0.131,0.81,0.029,-8.59,5.291
32.4,-0.072,0.076,1.171,4.624,7.671,-6.033
32.42,-0.003,-0.17,1.173,0.031,3.53,9.115
32.44,-0.06,0.063,1.159,6.898,-2.727,1.059
32.46,-0.073,-0.102,1.05,7.723,8.257,-0.272
32.48,-0.034,0.17,1.072,-0.272,-7.274,6.642
32.5,0.169,-0.179,1.197,-0.113,9.031,5.586
32.52,0.101,0.176,1.194,2.414,8.368,-4.593
32.54,-0.071,0.11,1.155,3.461,1.631,-2.319
32.56,-0.105,0.147,1.016,8.562,0.168,-1.44
32.58,-0.178,0.16,0.839,7.392,-2.078,9.008
32.6,0.131,-0.111,1.099,-7.992,8.09,6.889
32.62,-0.067,-0.064,1.113,4.987,-9.205,6.241
32.64,0.063,-0.084,1.158,-5.53,0.327,-6.768
32.66,-0.092,-0.074,0.969,-5.725,7.233,-8.097
32.68,0.197,0.097,0.954,-5.913,8.328,9.894
32.7,-0.163,-0.112,1.181,2.436,-1.107,-8.772
32.72,0.066,-0.023,0.848,3.905,-8.405,-3.525
32.74,-0.039,0.085,0.857,9.091,2.965,-8.783
32.76,-0.174,0.045,1.181,-3.127,9.173,-8.361
32.78,0.065,-0.181,0.848,-5.439,-2.943,-2.718
32.8,-0.162,-0.008,0.816,4.001,8.717,-5.07
32.82,0.19,0.182,0.992,-4.992,4.643,-1.093
32.84,0.047,-0.097,0.963,2.318,-0.441,-8.107
32.86,-0.093,0.071,1.012,-3.0,1.465,-4.557
32.88,0.033,0.023,0.921,5.535,-0.885,-0.625
32.9,0.07,0.167,1.159,5.872,-9.044,2.516
32.92,0.074,0.074,1.062,-0.178,1.695,5.124
32.94,0.016,0.042,1.126,-2.697,4.639,-3.404
32.96,-0.16,-0.191,1.104,-1.893,-5.99,4.686
32.98,-0.033,0.199,1.071,7.96,8.508,-9.753
33.0,0.113,-0.174,1.028,-1.486,6.68,-0.363
33.02,-0.189,-0.196,1.133,7.832,-0.48,-4.559
33.04,-0.095,-0.126,0.84,-0.095,0.162,-3.723
33.06,-0.173,0.085,0.925,-6.368,4.185,-9.615
33.08,0.041,-0.079,1.151,-7.606,6.832,-8.601
33.1,0.086,-0.003,1.114,2.439,3.74,5.079
33.12,-0.024,0.101,1.189,-5.905,2.464,-9.912
33.14,-0.12,-0.147,0.927,-0.805,4.723,1.339
33.16,0.187,0.03,0.877,-8.912,2.988,5.278
33.18,-0.079,0.016,1.087,-8.922,-6.812,-0.318
33.2,-0.044,0.188,1.039,6.878,4.243,7.616
33.22,-0.119,0.192,0.952,-0.419,-1.709,-0.181
33.24,-0.197,0.043,0.824,-2.335,3.9,-4.155
33.26,0.104,0.115,1.088,-1.104,1.024,-3.389
33.28,0.083,0.005,1.042,9.372,7.069,9.245
33.3,1.185,0.894,1.816,-194.464,-115.266,-146.546
33.32,-0.095,0.142,0.857,9.857,-2.98,-9.28
33.34,-0.089,-0.106,1.076,0.035,-0.507,1.413
33.36,0.151,0.006,0.811,-0.29,3.147,-9.107
33.38,0.196,0.004,0.996,2.176,1.66,2.59
33.4,-0.072,0.052,0.933,-8.277,5.372,-5.345
33.42,-0.131,0.158,1.043,-9.492,-4.859,-6.057
33.44,-0.18,-0.09,0.923,-5.817,4.586,7.413
33.46,-0.033,0.186,0.849,-2.016,-3.673,1.489
33.48,-0.12,0.003,0.921,-3.574,6.49,3.905
33.5,0.12,0.082,0.84,5.966,0.422,6.451
33.52,-0.045,0.119,0.943,2.716,-3.453,-4.482
33.54,0.027,0.009,0.876,-5.774,-3.419,9.792
33.56,0.152,-0.161,1.1,3.42,-1.278,1.006
33.58,-0.119,-0.006,0.962,8.826,2.853,-9.405
33.6,0.108,0.11,1.023,6.35,-5.004,-2.399
33.62,-0.023,-0.196,1.192,5.291,8.921,-2.516
33.64,0.166,0.18,0.97,-1.949,-5.803,-9.233
33.66,0.17,-0.176,1.05,-7.295,-7.826,-5.898
33.68,-0.186,-0.067,0.807,4.064,8.729,-4.151
33.7,0.13,0.075,0.98,-1.958,-7.531,-2.452
33.72,-0.136,0.015,0.923,8.245,-9.688,-3.152
33.74,-0.165,-0.134,1.141,6.616,-7.458,-6.881
33.76,-0.074,0.089,0.872,5.228,8.249,4.876
33.78,0.171,-0.134,1.141,7.672,9.09,4.866
33.8,0.018,0.173,0.949,-0.025,0.83,6.188
33.82,0.019,-0.134,1.174,7.596,-1.587,8.433
33.84,-0.029,-0.114,0.838,5.184,-8.65,-7.123
33.86,-0.163,0.173,1.055,4.246,6.222,0.851
33.88,-0.085,-0.154,0.944,-9.294,-7.622,-1.696
33.9,-0.038,0.108,1.195,-1.137,1.242,-0.03
33.92,0.17,-0.17,0.943,-2.228,8.25,8.547
33.94,0.183,-0.141,1.164,5.605,-1.568,4.829
33.96,0.19,0.103,1.149,-3.708,9.297,-4.805
33.98,-0.043,-0.017,0.989,3.546,9.656,7.64
34.0,-0.125,0.094,1.189,5.425,-8.112,-6.27
34.02,0.076,-0.001,1.071,-1.216,-7.479,-3.375
34.04,0.028,0.139,1.126,9.717,-5.393,-5.564
34.06,0.156,-0.16,1.064,-1.43,-2.433,-7.945
34.08,0.035,-0.121,0.885,-9.545,7.786,8.863
34.1,0.086,-0.071,1.058,-5.497,-9.472,4.988
34.12,-0.148,0.173,1.16,5.351,8.16,3.01
34.14,0.12,0.06,1.136,3.109,-0.993,2.593
34.16,0.003,0.108,0.941,-4.845,-7.709,-0.028
34.18,0.031,-0.177,1.042,4.909,-2.754,-3.666
34.2,0.048,-0.034,0.954,1.445,9.919,1.21
34.22,-0.113,-0.167,1.092,-5.33,-6.551,5.456
34.24,0.102,-0.068,0.858,-0.144,3.489,8.203
34.26,0.004,0.162,1.101,-4.896,3.915,7.836
34.28,-0.024,-0.188,1.103,-7.226,8.795,7.222
34.3,-0.05,0.04,0.872,-4.842,2.136,6.633
34.32,-0.143,-0.191,1.111,0.921,7.085,-4.992
34.34,-0.065,0.108,1.073,8.259,-2.903,0.02
34.36,-0.011,0.094,0.826,2.86,8.127,1.344
34.38,-0.047,-0.03,0.91,4.329,-7.14,-1.082
34.4,0.076,0.075,1.13,-3.639,-8.495,3.794
34.42,-0.051,0.069,1.005,-5.354,3.023,-8.645
34.44,-0.032,-0.199,1.17,4.372,-9.384,7.13
34.46,-0.118,0.008,1.068,-1.717,9.133,3.266
34.48,-0.158,-0.04,1.061,-3.901,-2.996,9.027
34.5,0.015,0.162,0.963,-8.61,-2.511,-0.66
34.52,0.183,0.099,1.04,2.09,-3.125,7.202
34.54,-0.177,0.054,1.11,-3.043,2.272,-2.16
34.56,0.031,0.008,1.092,7.463,3.223,7.936
34.58,0.024,-0.193,1.14,0.62,-1.007,8.084
34.6,0.094,-0.013,0.854,-2.468,8.754,-3.051
34.62,0.019,0.179,0.988,-3.589,-7.034,7.133
34.64,-0.169,0.089,1.099,-3.313,0.685,1.87
34.66,0.162,-0.159,0.923,6.357,8.55,2.289
34.68,-0.128,-0.108,1.051,6.851,6.65,-7.357
34.7,0.031,-0.111,0.873,2.133,-9.249,-8.093
34.72,0.007,0.024,1.19,9.047,1.416,-5.179
34.74,-0.071,-0.112,1.043,0.575,5.808,8.787
34.76,0.032,-0.015,1.101,1.494,5.694,-1.088
34.78,-0.135,-0.05,1.151,-6.624,-4.407,-3.269
34.8,0.06,-0.03,0.889,-4.499,6.779,8.02
34.82,-0.031,-0.178,1.154,8.142,-2.304,-9.618
34.84,-0.068,-0.105,0.955,-5.624,-3.312,-5.42
34.86,-0.011,0.077,0.834,-1.966,0.266,-2.06
34.88,0.091,-0.047,1.071,6.277,0.571,2.55
34.9,-0.15,-0.114,0.869,-5.514,4.019,9.185
34.92,0.116,0.157,0.835,5.777,7.09,6.336
34.94,0.13,-0.123,0.826,-2.921,7.475,3.513
34.96,0.171,0.168,0.941,-0.09,-4.88,5.812
34.98,-0.059,0.196,0.861,-1.386,1.1,8.963
35.0,-0.017,0.04,0.93,0.675,6.249,8.818
35.02,0.182,0.074,0.958,-6.122,5.609,-6.857
35.04,1.427,-1.339,0.316,-116.41,165.242,-113.707
35.06,-0.068,-0.19,1.095,9.656,3.886,-5.8
35.08,-0.137,0.132,0.947,-8.161,-1.339,-3.061
35.1,0.156,-0.062,0.803,-5.071,9.682,1.691
35.12,0.032,0.188,1.145,-6.206,7.549,5.12
35.14,-0.076,-0.141,1.165,2.263,-9.241,-2.465
35.16,0.055,0.173,0.848,-0.605,-0.589,-5.867
35.18,-0.052,0.036,1.003,8.745,2.472,8.887
35.2,0.129,-0.044,1.187,3.56,-5.744,-8.312
35.22,-0.085,0.143,0.904,-5.616,5.646,-3.707
35.24,-0.056,0.186,0.907,-2.897,-2.434,-4.019
35.26,-0.17,-0.131,0.97,-3.482,3.142,2.156
35.28,0.032,-0.03,1.024,8.362,9.209,7.104
35.3,-0.077,-0.162,0.807,2.954,9.371,6.506
35.32,-0.166,-0.065,1.178,-0.823,6.606,8.525
35.34,-0.103,0.003,0.824,-4.324,-7.536,1.392
35.36,0.027,0.071,1.041,-1.921,-8.638,-2.803
35.38,-0.044,0.052,1.07,-4.829,0.945,6.408
35.4,0.077,0.174,1.149,-6.75,-0.948,8.06
35.42,-0.141,-0.183,0.816,1.026,-9.53,9.183
35.44,-0.098,0.064,1.098,2.543,-4.226,2.931
35.46,-0.076,-0.097,1.097,2.46,1.678,-2.113
35.48,0.063,-0.156,0.962,6.962,4.463,-0.483
35.5,-0.007,0.133,1.121,-1.939,-9.053,-1.484
35.52,-0.041,-0.13,1.027,-1.186,-0.129,8.306
35.54,-0.033,0.007,1.066,-5.054,6.887,-6.277
35.56,-0.028,-0.047,1.136,-9.128,8.858,2.036
35.58,0.098,0.064,1.137,-1.957,-8.366,5.695
35.6,0.095,-0.022,0.882,4.011,-0.754,9.238
35.62,-0.186,0.081,1.068,6.848,-3.663,5.845
35.64,-0.008,-0.013,1.031,3.455,5.181,-6.176
35.66,0.103,-0.138,0.938,0.343,1.908,7.316
35.68,0.009,0.16,0.819,-6.62,-8.591,-6.033
35.7,0.041,-0.165,1.108,7.0,-0.626,6.637
35.72,-0.124,-0.12,0.88,2.528,7.14,-3.475
35.74,-0.137,-0.137,0.924,7.835,7.358,2.839
35.76,0.043,-0.037,0.869,9.093,3.009,4.748
35.78,0.126,-0.053,0.838,0.539,8.235,-3.022
35.8,-0.087,-0.157,0.872,4.471,5.738,-2.427
35.82,0.107,-0.105,0.862,-5.216,4.606,-8.285
35.84,0.162,0.144,1.147,5.059,-4.951,4.586
35.86,0.152,0.155,1.157,-2.684,1.49,5.68
35.88,-0.015,0.128,1.168,-0.888,-6.941,-0.347
35.9,0.038,0.132,1.054,1.505,-9.432,-8.549
35.92,-0.153,-0.123,1.121,2.827,0.549,-9.748
35.94,-0.019,0.125,1.138,3.637,0.589,-0.923
35.96,0.115,-0.115,1.135,7.872,-1.004,-8.694
35.98,-0.025,-0.05,1.104,7.151,7.415,7.759
36.0,-0.062,-0.028,1.047,1.658,-1.944,-8.449
36.02,0.104,-0.122,0.929,-9.019,-2.865,9.105
36.04,-0.161,-0.148,1.007,-6.335,7.565,0.249
36.06,0.15,-0.052,0.859,-1.93,-2.157,-8.032
36.08,0.011,0.033,0.839,-6.29,-3.974,8.521
36.1,-0.126,-0.096,0.935,-4.625,-1.429,7.344
36.12,-0.157,-0.161,1.139,7.295,-3.151,9.937
36.14,0.115,-0.057,0.81,-6.791,-7.575,-4.535
36.16,-0.199,0.105,0.997,-4.233,-3.928,-7.597
36.18,0.189,0.165,0.85,-1.436,-7.805,0.378
36.2,0.034,-0.052,1.196,5.202,4.005,-5.729
36.22,0.182,0.184,0.975,6.212,-8.967,3.502
36.24,0.015,0.138,1.066,5.649,-3.248,1.382
36.26,0.026,0.139,0.995,9.484,-5.779,-9.964
36.28,0.028,-0.101,1.161,-5.357,-8.581,6.088
36.3,-1.727,1.943,0.373,-90.863,150.226,190.718
36.32,0.018,0.096,0.822,-9.305,2.701,1.226
36.34,0.074,0.026,1.019,1.085,7.121,3.442
36.36,-0.18,-0.008,0.881,-3.716,-5.726,-8.801
36.38,-0.004,0.087,0.856,0.418,-5.754,-2.978
36.4,-0.075,-0.106,0.945,3.011,-1.978,-7.142
36.42,0.181,0.103,0.949,-2.963,9.353,-4.156
36.44,-0.194,0.089,0.908,-9.308,-6.386,-0.698
36.46,0.099,0.192,1.165,6.225,-3.585,-3.517
36.48,0.013,-0.162,0.815,8.078,-4.186,9.279
36.5,-0.18,0.177,0.881,2.624,-9.2,-5.235
36.52,-0.132,-0.101,0.926,-6.75,-1.547,9.207
36.54,-0.129,-0.009,1.104,3.74,-6.974,5.476
36.56,-0.147,0.166,1.078,-5.225,5.753,-7.548
36.58,-0.193,0.105,0.895,1.461,-4.278,-4.149
